id,SalePrice
1598,224900.0
1599,124000.0
1600,236500.0
1601,112000.0
1602,125500.0
1603,118500.0
1604,275000.0
1605,237000.0
1606,189000.0
1607,171000.0
1608,215000.0
1609,147000.0
1610,167500.0
1611,140000.0
1612,175000.0
1613,181000.0
1614,131000.0
1615,127000.0
1616,88000.0
1617,88000.0
1618,147000.0
1619,123000.0
1620,200000.0
1621,167500.0
1622,128000.0
1623,131000.0
1624,189000.0
1625,110000.0
1626,165000.0
1627,215000.0
1628,222500.0
1629,168500.0
1630,278000.0
1631,187500.0
1632,278000.0
1633,178000.0
1634,185000.0
1635,188000.0
1636,213000.0
1637,190000.0
1638,179000.0
1639,185000.0
1640,215000.0
1641,135000.0
1642,170000.0
1643,232000.0
1644,155000.0
1645,175000.0
1646,155000.0
1647,119500.0
1648,124000.0
1649,135000.0
1650,135000.0
1651,120500.0
1652,100000.0
1653,106000.0
1654,146000.0
1655,147000.0
1656,146000.0
1657,165000.0
1658,189000.0
1659,145000.0
1660,148000.0
1661,290000.0
1662,147000.0
1663,297000.0
1664,325000.0
1665,230000.0
1666,232000.0
1667,310000.0
1668,395192.0
1669,325000.0
1670,325000.0
1671,271000.0
1672,315000.0
1673,215000.0
1674,230000.0
1675,196000.0
1676,196000.0
1677,230000.0
1678,260000.0
1679,325000.0
1680,318061.0
1681,165000.0
1682,165000.0
1683,189000.0
1684,178000.0
1685,189000.0
1686,160200.0
1687,178000.0
1688,195000.0
1689,174000.0
1690,193000.0
1691,189000.0
1692,237000.0
1693,212000.0
1694,193000.0
1695,174000.0
1696,290000.0
1697,174000.0
1698,284000.0
1699,232000.0
1700,189000.0
1701,271000.0
1702,232000.0
1703,232000.0
1704,227000.0
1705,215000.0
1706,325000.0
1707,250580.0
1708,227000.0
1709,250000.0
1710,175500.0
1711,310000.0
1712,395000.0
1713,189000.0
1714,193000.0
1715,216000.0
1716,248000.0
1717,227000.0
1718,84500.0
1719,212000.0
1720,232000.0
1721,155000.0
1722,179000.0
1723,147000.0
1724,147000.0
1725,160000.0
1726,177500.0
1727,153900.0
1728,154000.0
1729,197900.0
1730,169000.0
1731,142000.0
1732,132500.0
1733,135000.0
1734,112000.0
1735,154000.0
1736,139000.0
1737,210000.0
1738,147000.0
1739,174000.0
1740,174000.0
1741,196000.0
1742,177500.0
1743,155000.0
1744,222000.0
1745,225000.0
1746,160000.0
1747,212000.0
1748,250000.0
1749,143000.0
1750,135000.0
1751,250000.0
1752,145000.0
1753,140000.0
1754,167900.0
1755,167900.0
1756,135000.0
1757,135000.0
1758,157000.0
1759,155000.0
1760,155000.0
1761,142000.0
1762,159500.0
1763,165500.0
1764,119000.0
1765,133000.0
1766,190000.0
1767,205000.0
1768,129000.0
1769,135000.0
1770,136500.0
1771,142000.0
1772,124000.0
1773,119000.0
1774,135000.0
1775,132500.0
1776,155000.0
1777,139000.0
1778,136500.0
1779,139000.0
1780,133000.0
1781,127500.0
1782,80000.0
1783,145000.0
1784,112000.0
1785,124000.0
1786,135000.0
1787,147000.0
1788,141000.0
1789,109500.0
1790,110000.0
1791,188000.0
1792,135000.0
1793,124000.0
1794,139000.0
1795,132500.0
1796,129000.0
1797,140000.0
1798,128900.0
1799,119000.0
1800,133000.0
1801,135000.0
1802,133000.0
1803,197900.0
1804,143000.0
1805,132500.0
1806,135000.0
1807,87000.0
1808,112000.0
1809,112000.0
1810,125000.0
1811,55000.0
1812,87000.0
1813,125500.0
1814,112000.0
1815,109500.0
1816,119000.0
1817,112000.0
1818,132500.0
1819,170000.0
1820,108000.0
1821,118500.0
1822,147000.0
1823,82000.0
1824,124000.0
1825,145000.0
1826,110000.0
1827,119000.0
1828,180500.0
1829,157000.0
1830,124000.0
1831,140000.0
1832,124000.0
1833,128000.0
1834,147000.0
1835,128000.0
1836,124000.0
1837,124000.0
1838,140000.0
1839,135000.0
1840,179000.0
1841,143000.0
1842,112000.0
1843,110000.0
1844,177000.0
1845,197000.0
1846,158000.0
1847,145000.0
1848,93000.0
1849,112000.0
1850,112500.0
1851,174500.0
1852,144000.0
1853,128000.0
1854,147000.0
1855,160000.0
1856,310000.0
1857,107500.0
1858,142953.0
1859,118858.0
1860,144000.0
1861,118858.0
1862,200000.0
1863,200000.0
1864,200000.0
1865,194000.0
1866,230000.0
1867,189000.0
1868,297000.0
1869,189000.0
1870,232000.0
1871,215000.0
1872,174000.0
1873,240000.0
1874,135000.0
1875,185000.0
1876,237000.0
1877,227000.0
1878,287000.0
1879,187500.0
1880,143000.0
1881,194000.0
1882,222500.0
1883,185900.0
1884,178000.0
1885,215000.0
1886,203000.0
1887,235000.0
1888,235000.0
1889,178000.0
1890,123000.0
1891,107500.0
1892,124000.0
1893,139000.0
1894,119000.0
1895,160000.0
1896,135000.0
1897,160000.0
1898,189000.0
1899,147000.0
1900,155000.0
1901,160000.0
1902,190000.0
1903,177000.0
1904,137500.0
1905,185000.0
1906,140000.0
1907,220000.0
1908,124000.0
1909,124000.0
1910,124000.0
1911,272000.0
1912,240000.0
1913,124900.0
1914,135000.0
1915,392500.0
1916,118500.0
1917,236000.0
1918,144000.0
1919,151000.0
1920,140000.0
1921,377500.0
1922,220000.0
1923,194500.0
1924,190000.0
1925,178000.0
1926,378500.0
1927,135000.0
1928,190000.0
1929,147000.0
1930,170000.0
1931,107000.0
1932,144000.0
1933,335000.0
1934,193000.0
1935,215000.0
1936,190000.0
1937,181000.0
1938,173000.0
1939,144000.0
1940,201000.0
1941,181000.0
1942,157000.0
1943,275000.0
1944,215000.0
1945,275000.0
1946,148000.0
1947,385000.0
1948,190000.0
1949,239000.0
1950,160000.0
1951,239000.0
1952,167900.0
1953,222000.0
1954,160000.0
1955,129000.0
1956,287000.0
1957,176000.0
1958,230000.0
1959,188000.0
1960,139000.0
1961,115000.0
1962,118000.0
1963,106000.0
1964,106000.0
1965,155000.0
1966,147000.0
1967,203000.0
1968,240000.0
1969,232000.0
1970,315000.0
1971,250000.0
1972,325000.0
1973,285000.0
1974,215000.0
1975,745000.0
1976,215000.0
1977,315000.0
1978,333168.0
1979,318061.0
1980,255000.0
1981,318061.0
1982,254000.0
1983,143000.0
1984,175500.0
1985,235000.0
1986,235000.0
1987,159895.0
1988,195000.0
1989,195000.0
1990,195000.0
1991,224000.0
1992,190000.0
1993,178000.0
1994,290000.0
1995,195000.0
1996,174000.0
1997,325000.0
1998,232000.0
1999,175000.0
2000,290000.0
2001,168500.0
2002,232000.0
2003,189000.0
2004,395192.0
2005,165000.0
2006,147000.0
2007,232000.0
2008,229456.0
2009,193000.0
2010,197900.0
2011,179000.0
2012,179900.0
2013,195000.0
2014,173000.0
2015,160000.0
2016,227000.0
2017,165000.0
2018,130000.0
2019,135000.0
2020,135000.0
2021,140000.0
2022,175000.0
2023,152000.0
2024,271000.0
2025,285000.0
2026,196000.0
2027,151000.0
2028,146000.0
2029,151000.0
2030,275000.0
2031,165000.0
2032,165000.0
2033,196000.0
2034,155000.0
2035,186500.0
2036,172500.0
2037,172500.0
2038,151000.0
2039,270000.0
2040,325000.0
2041,189000.0
2042,165000.0
2043,171000.0
2044,167000.0
2045,163000.0
2046,112000.0
2047,140000.0
2048,144000.0
2049,142600.0
2050,140000.0
2051,112000.0
2052,112000.0
2053,144000.0
2054,110000.0
2055,176000.0
2056,147000.0
2057,176000.0
2058,240000.0
2059,129000.0
2060,235000.0
2061,135000.0
2062,145000.0
2063,155000.0
2064,110000.0
2065,125000.0
2066,185000.0
2067,170000.0
2068,119000.0
2069,109500.0
2070,136500.0
2071,134900.0
2072,159500.0
2073,120000.0
2074,168500.0
2075,135000.0
2076,110000.0
2077,155000.0
2078,119000.0
2079,105000.0
2080,133000.0
2081,135000.0
2082,141000.0
2083,135000.0
2084,145000.0
2085,112000.0
2086,140000.0
2087,117000.0
2088,128000.0
2089,110000.0
2090,125500.0
2091,135000.0
2092,112000.0
2093,105000.0
2094,91500.0
2095,110000.0
2096,115000.0
2097,135000.0
2098,132500.0
2099,112000.0
2100,112000.0
2101,112000.0
2102,125500.0
2103,110000.0
2104,124000.0
2105,112000.0
2106,60000.0
2107,117500.0
2108,135000.0
2109,115000.0
2110,119500.0
2111,118000.0
2112,127500.0
2113,117000.0
2114,140000.0
2115,125500.0
2116,147000.0
2117,117000.0
2118,119000.0
2119,124000.0
2120,104900.0
2121,109900.0
2122,119000.0
2123,112000.0
2124,128000.0
2125,140000.0
2126,112000.0
2127,189000.0
2128,140000.0
2129,110000.0
2130,124000.0
2131,102000.0
2132,110000.0
2133,110000.0
2134,119000.0
2135,112000.0
2136,82000.0
2137,119000.0
2138,119900.0
2139,187500.0
2140,144000.0
2141,215000.0
2142,132500.0
2143,155000.0
2144,119000.0
2145,145000.0
2146,140000.0
2147,129000.0
2148,160000.0
2149,147000.0
2150,235000.0
2151,99500.0
2152,129000.0
2153,155000.0
2154,84500.0
2155,125500.0
2156,165000.0
2157,213000.0
2158,215000.0
2159,215000.0
2160,156932.0
2161,255500.0
2162,235000.0
2163,446261.0
2164,275000.0
2165,143000.0
2166,147000.0
2167,192000.0
2168,224900.0
2169,195000.0
2170,200000.0
2171,144000.0
2172,149900.0
2173,185000.0
2174,228500.0
2175,237000.0
2176,240000.0
2177,195000.0
2178,192500.0
2179,136500.0
2180,193000.0
2181,227000.0
2182,230000.0
2183,227000.0
2184,112000.0
2185,145000.0
2186,165000.0
2187,137000.0
2188,127000.0
2189,235000.0
2190,82000.0
2191,93000.0
2192,136500.0
2193,112000.0
2194,127000.0
2195,190000.0
2196,135000.0
2197,135000.0
2198,160000.0
2199,175000.0
2200,140000.0
2201,149000.0
2202,160000.0
2203,132500.0
2204,135000.0
2205,135000.0
2206,165000.0
2207,230000.0
2208,185000.0
2209,150000.0
2210,144000.0
2211,117000.0
2212,135000.0
2213,119000.0
2214,155000.0
2215,132000.0
2216,128000.0
2217,60000.0
2218,108000.0
2219,112000.0
2220,118500.0
2221,392500.0
2222,275000.0
2223,227000.0
2224,170000.0
2225,112000.0
2226,240000.0
2227,189000.0
2228,227000.0
2229,283463.0
2230,167500.0
2231,225000.0
2232,175000.0
2233,175000.0
2234,165000.0
2235,227000.0
2236,189000.0
2237,232000.0
2238,206300.0
2239,118000.0
2240,165000.0
2241,190000.0
2242,132500.0
2243,127000.0
2244,147000.0
2245,91000.0
2246,160000.0
2247,127000.0
2248,145000.0
2249,135000.0
2250,132500.0
2251,190000.0
2252,135000.0
2253,169000.0
2254,215000.0
2255,193000.0
2256,225000.0
2257,189000.0
2258,110000.0
2259,181000.0
2260,118500.0
2261,170000.0
2262,147000.0
2263,285000.0
2264,280000.0
2265,157000.0
2266,275000.0
2267,466500.0
2268,319000.0
2269,157000.0
2270,187500.0
2271,235000.0
2272,165000.0
2273,215000.0
2274,180000.0
2275,153000.0
2276,235000.0
2277,170000.0
2278,144000.0
2279,144000.0
2280,124500.0
2281,215000.0
2282,181000.0
2283,119500.0
2284,124000.0
2285,140000.0
2286,135000.0
2287,318000.0
2288,287090.0
2289,255000.0
2290,402861.0
2291,361919.0
2292,275000.0
2293,318000.0
2294,325000.0
2295,301500.0
2296,239000.0
2297,281000.0
2298,275000.0
2299,290000.0
2300,280000.0
2301,446261.0
2302,232000.0
2303,232000.0
2304,186500.0
2305,194000.0
2306,194000.0
2307,185850.0
2308,209500.0
2309,271000.0
2310,147000.0
2311,230000.0
2312,112000.0
2313,181000.0
2314,173000.0
2315,156932.0
2316,186500.0
2317,200000.0
2318,225000.0
2319,225000.0
2320,147000.0
2321,246578.0
2322,159895.0
2323,194000.0
2324,215000.0
2325,194000.0
2326,215000.0
2327,195000.0
2328,195000.0
2329,193000.0
2330,176000.0
2331,290000.0
2332,340000.0
2333,236000.0
2334,195000.0
2335,165000.0
2336,290000.0
2337,147000.0
2338,147000.0
2339,232000.0
2340,301500.0
2341,240000.0
2342,227000.0
2343,227000.0
2344,189000.0
2345,248000.0
2346,147000.0
2347,250580.0
2348,227875.0
2349,112000.0
2350,446261.0
2351,182000.0
2352,232000.0
2353,160000.0
2354,147000.0
2355,227000.0
2356,135000.0
2357,232000.0
2358,215000.0
2359,170000.0
2360,115000.0
2361,112500.0
2362,240000.0
2363,129000.0
2364,187500.0
2365,187500.0
2366,136500.0
2367,136500.0
2368,197000.0
2369,239000.0
2370,172500.0
2371,177500.0
2372,239000.0
2373,239000.0
2374,239000.0
2375,170000.0
2376,302000.0
2377,271900.0
2378,157000.0
2379,155000.0
2380,132500.0
2381,165000.0
2382,239000.0
2383,176000.0
2384,271000.0
2385,160000.0
2386,140000.0
2387,134500.0
2388,101800.0
2389,170000.0
2390,144000.0
2391,120500.0
2392,119000.0
2393,157000.0
2394,123000.0
2395,155000.0
2396,119000.0
2397,149900.0
2398,144000.0
2399,102000.0
2400,100000.0
2401,140000.0
2402,167000.0
2403,110000.0
2404,215000.0
2405,155000.0
2406,135000.0
2407,135000.0
2408,149900.0
2409,135000.0
2410,143000.0
2411,155000.0
2412,108000.0
2413,135000.0
2414,135000.0
2415,119000.0
2416,132500.0
2417,112500.0
2418,117000.0
2419,135000.0
2420,165000.0
2421,181000.0
2422,170000.0
2423,108000.0
2424,133000.0
2425,112000.0
2426,117000.0
2427,170000.0
2428,170000.0
2429,119000.0
2430,128500.0
2431,155000.0
2432,130000.0
2433,165000.0
2434,112500.0
2435,134000.0
2436,108000.0
2437,109500.0
2438,133000.0
2439,136500.0
2440,110000.0
2441,113000.0
2442,115000.0
2443,120000.0
2444,120000.0
2445,112000.0
2446,137500.0
2447,239000.0
2448,175000.0
2449,140000.0
2450,135000.0
2451,165000.0
2452,157500.0
2453,112000.0
2454,169000.0
2455,147000.0
2456,140000.0
2457,112000.0
2458,137500.0
2459,137500.0
2460,140000.0
2461,117000.0
2462,117000.0
2463,105000.0
2464,125500.0
2465,145000.0
2466,112000.0
2467,155000.0
2468,107000.0
2469,107000.0
2470,179900.0
2471,136000.0
2472,124000.0
2473,140000.0
2474,115000.0
2475,140000.0
2476,136500.0
2477,132500.0
2478,144000.0
2479,107000.0
2480,153000.0
2481,170000.0
2482,133000.0
2483,115000.0
2484,144000.0
2485,117000.0
2486,147000.0
2487,160000.0
2488,155000.0
2489,135000.0
2490,139000.0
2491,112000.0
2492,240000.0
2493,215000.0
2494,160000.0
2495,160000.0
2496,240000.0
2497,144000.0
2498,145000.0
2499,112000.0
2500,127500.0
2501,132500.0
2502,135000.0
2503,55000.0
2504,160000.0
2505,197000.0
2506,240000.0
2507,190000.0
2508,279500.0
2509,232000.0
2510,230000.0
2511,227000.0
2512,194000.0
2513,190000.0
2514,131000.0
2515,157000.0
2516,173000.0
2517,138000.0
2518,131000.0
2519,215000.0
2520,237000.0
2521,195000.0
2522,215000.0
2523,123000.0
2524,187500.0
2525,132500.0
2526,122000.0
2527,112500.0
2528,147000.0
2529,129000.0
2530,117000.0
2531,235000.0
2532,237000.0
2533,195000.0
2534,232000.0
2535,237000.0
2536,160000.0
2537,275000.0
2538,186500.0
2539,194000.0
2540,200141.0
2541,178000.0
2542,195000.0
2543,160000.0
2544,115000.0
2545,129000.0
2546,130000.0
2547,132500.0
2548,101800.0
2549,176000.0
2550,240000.0
2551,130000.0
2552,129000.0
2553,100000.0
2554,160000.0
2555,120000.0
2556,124000.0
2557,140000.0
2558,160000.0
2559,119000.0
2560,215000.0
2561,165000.0
2562,102000.0
2563,135000.0
2564,178000.0
2565,169000.0
2566,177500.0
2567,125500.0
2568,176000.0
2569,157000.0
2570,124000.0
2571,135000.0
2572,131000.0
2573,240000.0
2574,181000.0
2575,120500.0
2576,117000.0
2577,112000.0
2578,137500.0
2579,115000.0
2580,94000.0
2581,132500.0
2582,109500.0
2583,275000.0
2584,175000.0
2585,215000.0
2586,240000.0
2587,165000.0
2588,173000.0
2589,187500.0
2590,215000.0
2591,250000.0
2592,136500.0
2593,265900.0
2594,147000.0
2595,232000.0
2596,232000.0
2597,165000.0
2598,214000.0
2599,239000.0
2600,194000.0
2601,120000.0
2602,88000.0
2603,91000.0
2604,118000.0
2605,112000.0
2606,165000.0
2607,275000.0
2608,160000.0
2609,165000.0
2610,165000.0
2611,157000.0
2612,165000.0
2613,144000.0
2614,135000.0
2615,190000.0
2616,160000.0
2617,128500.0
2618,160000.0
2619,179900.0
2620,193000.0
2621,170000.0
2622,215000.0
2623,240000.0
2624,240000.0
2625,250000.0
2626,165000.0
2627,170000.0
2628,239000.0
2629,556581.0
2630,239000.0
2631,290000.0
2632,275000.0
2633,275000.0
2634,240000.0
2635,187500.0
2636,165000.0
2637,165000.0
2638,197000.0
2639,187500.0
2640,135000.0
2641,119000.0
2642,181000.0
2643,106000.0
2644,124000.0
2645,118000.0
2646,83000.0
2647,119500.0
2648,170000.0
2649,119000.0
2650,119500.0
2651,170000.0
2652,227000.0
2653,275000.0
2654,227000.0
2655,275000.0
2656,275000.0
2657,280000.0
2658,187500.0
2659,219210.0
2660,556581.0
2661,440000.0
2662,275000.0
2663,271000.0
2664,165000.0
2665,280000.0
2666,280000.0
2667,178900.0
2668,178900.0
2669,176485.0
2670,195000.0
2671,195000.0
2672,246578.0
2673,213490.0
2674,235000.0
2675,167240.0
2676,215000.0
2677,175000.0
2678,200000.0
2679,271000.0
2680,255000.0
2681,290000.0
2682,290000.0
2683,240000.0
2684,290000.0
2685,193000.0
2686,197000.0
2687,157000.0
2688,225000.0
2689,147000.0
2690,240000.0
2691,186500.0
2692,127000.0
2693,179600.0
2694,112000.0
2695,195000.0
2696,195000.0
2697,176000.0
2698,200000.0
2699,179200.0
2700,170000.0
2701,173000.0
2702,155000.0
2703,112000.0
2704,144000.0
2705,110000.0
2706,158000.0
2707,132500.0
2708,112000.0
2709,136500.0
2710,135000.0
2711,235000.0
2712,275000.0
2713,197000.0
2714,147400.0
2715,183900.0
2716,160000.0
2717,165000.0
2718,239000.0
2719,140000.0
2720,155000.0
2721,132500.0
2722,129000.0
2723,187500.0
2724,123000.0
2725,134500.0
2726,147000.0
2727,170000.0
2728,120000.0
2729,197000.0
2730,135000.0
2731,144000.0
2732,165000.0
2733,129000.0
2734,137500.0
2735,132500.0
2736,155000.0
2737,119000.0
2738,135000.0
2739,170000.0
2740,137000.0
2741,132500.0
2742,155000.0
2743,155000.0
2744,129000.0
2745,135000.0
2746,132500.0
2747,160000.0
2748,155000.0
2749,135000.0
2750,130000.0
2751,135000.0
2752,157000.0
2753,140000.0
2754,200000.0
2755,116000.0
2756,117000.0
2757,115000.0
2758,112000.0
2759,137500.0
2760,135000.0
2761,187500.0
2762,135000.0
2763,160000.0
2764,155000.0
2765,240000.0
2766,144000.0
2767,144000.0
2768,124000.0
2769,135000.0
2770,129900.0
2771,118000.0
2772,81000.0
2773,119000.0
2774,135000.0
2775,135000.0
2776,135000.0
2777,165000.0
2778,170000.0
2779,136500.0
2780,124000.0
2781,125500.0
2782,115000.0
2783,135000.0
2784,132500.0
2785,135000.0
2786,112000.0
2787,125500.0
2788,115000.0
2789,112000.0
2790,87000.0
2791,115000.0
2792,102000.0
2793,144000.0
2794,112000.0
2795,117000.0
2796,113000.0
2797,135000.0
2798,135000.0
2799,112000.0
2800,67000.0
2801,112000.0
2802,135000.0
2803,124000.0
2804,160000.0
2805,106500.0
2806,102000.0
2807,227000.0
2808,165000.0
2809,170000.0
2810,130000.0
2811,144000.0
2812,151000.0
2813,188000.0
2814,135000.0
2815,160000.0
2816,240000.0
2817,129000.0
2818,144000.0
2819,133000.0
2820,181000.0
2821,135000.0
2822,240000.0
2823,240000.0
2824,137500.0
2825,169000.0
2826,145000.0
2827,135000.0
2828,175000.0
2829,194000.0
2830,173900.0
2831,194000.0
2832,240000.0
2833,203000.0
2834,194000.0
2835,232000.0
2836,195000.0
2837,235000.0
2838,181000.0
2839,195000.0
2840,235000.0
2841,195000.0
2842,235000.0
2843,187500.0
2844,235000.0
2845,136500.0
2846,195000.0
2847,255000.0
2848,157000.0
2849,195000.0
2850,215000.0
2851,240000.0
2852,215000.0
2853,310000.0
2854,136500.0
2855,227000.0
2856,239799.0
2857,194000.0
2858,194000.0
2859,140000.0
2860,127500.0
2861,135000.0
2862,174000.0
2863,84500.0
2864,156932.0
2865,140000.0
2866,130000.0
2867,145000.0
2868,124000.0
2869,79000.0
2870,190000.0
2871,102000.0
2872,60000.0
2873,135000.0
2874,135000.0
2875,145000.0
2876,144000.0
2877,159500.0
2878,160000.0
2879,135000.0
2880,135000.0
2881,160000.0
2882,131000.0
2883,119000.0
2884,160000.0
2885,230000.0
2886,235000.0
2887,91500.0
2888,159500.0
2889,87000.0
2890,137500.0
2891,135000.0
2892,108000.0
2893,160000.0
2894,118500.0
2895,275000.0
2896,275000.0
2897,170000.0
2898,171000.0
2899,165000.0
2900,197900.0
2901,280000.0
2902,194000.0
2903,255000.0
2904,203000.0
2905,115000.0
2906,188000.0
2907,165000.0
2908,134500.0
2909,171000.0
2910,81000.0
2911,88000.0
2912,170000.0
2913,88000.0
2914,124000.0
2915,88000.0
2916,88000.0
2917,149900.0
2918,84500.0
2919,170000.0
